artist_id,artist_name
19446,Flower
19391,FictionJunction
19393,FLOW
19455,Falcom Sound Team J.D.K.
975251,Famishin
46338973,FantasticYouth
30892288,FANTASTICS from EXILE TRIBE
19394,FIELD OF VIEW
19440,"Fear, and Loathing in Las Vegas"
19460,FELT
12647256,fine
19525,fhána
1156056,FROZEN QUALIA
12997483,Fling Posse
19430,Fishmans
11974138,Frozen Starfall
777754,fox capture plan
12067087,FAKE TYPE.
28102365,Foorin
19783,発熱巫女~ず
19456,Forest306
789241,FLOWER FLOWER
56255411,Flambé!
19392,FUNKY MONKEY BABYS
860355,FAKY
1004040,FUTURE BOYZ
161504,Fire Bomber
19390,flumpool
11977033,風鈴ぼるけいの
51455247,Full Throttle4
92570,Force of Nature
33840911,Foorin team E
19459,flap+frog
53357168,femme fatale
19457,Floating Cloud
19533,FIVE NEW OLD
30217273,forute
160848,FENCE OF DEFENSE
816008,FLY COAST
29488308,放課後クライマックスガールズ
19398,fonogenico
19452,fromadistance
19423,Funczion SOUNDS
19462,FLiP
19397,福耳
12533160,f*f
19419,FUNKIST
19480,fly sleep fly
11995120,FLIP-FLAP
954394,FreQuency
19410,Friends
19399,風味堂
712189,Frontier Works
976304,FEMM
1049921,Fo'xTails
19464,Foreground Eclipse
19403,Fivesta
19483,FRONTIER CREATE
19427,Flower Travellin' Band
1178295,Frost Fragment
13162105,Future Link Sound
12895056,FOMARE
19477,fade
12108906,FlowBack
12278150,Funta7
19428,Favorite Blue
19433,Flipper's Guitar
19495,Feline Groove Label
19405,Folder5
161880,Face 2 fAKE
161950,ふれあい
19407,Far East Family Band
19744,FOUR OF A KIND
19416,Fairlife
19454,Frontier彩
53295852,Fake Creators
19541,Five-seveN
19491,FoZZtone
19439,FIRE BALL
12046513,非可逆リズム
15248061,FINLANDS
20160,风
19691,非常階段
19502,Fairies
55340169,ftrygry
1188021,緋月ノ雫
50817875,FRAME
19458,FragileOnline
28897413,First place
12008074,風のオーケストラ
916101,FIELD OF FOREST
20133,風カヲル時
19443,FOUR GET ME A NOTS
20991,妃阿甦
19400,不失者
19476,fromnou
20128,蜉蝣
1156072,翡翠
19605,GARNiDELiA
19618,Goose house
958026,贵族乐团
30315249,Guiano
711243,GENERATIONS from EXILE TRIBE
19475,古川本舗
19550,GReeeeN
19556,GRANRODEO
19574,Galileo Galilei
20036,高鈴
1156033,glassmoon
36361027,Gorilla Attack
20040,関ジャニ∞
54195162,高嶺のなでしこ
19621,GET IN THE RING
1144046,感覚ピエロ
19613,Girls Dead Monster
12412037,Guilty Kiss
19632,Galla
19573,GOING UNDER GROUND
1053291,GEMINI
19604,GOOD ON THE REEL
19575,Galneryus
19579,GAGLE
996130,Grand Thaw
19558,globe
19554,GLAY
19696,光GENJI
22227,歌ってみた
911072,光栄BGM部
19592,GOATBED
963210,Growth
19553,GARNET CROW
33553239,gato
19612,Golden City Factory
19641,Good Coming
19819,光と暗の协奏曲
12203200,GIRLFRIEND
19551,girl next door
19576,ghostnote
19609,GARDEN
32610694,Girls²
19787,光収容
20891,鬼太鼓座
19649,GYRO MiX
19557,GO!GO!7188
954434,GLIM SPANKY
12171022,GOUACHE
19670,gravity
840129,Goodbye holiday
29774379,Glitter*Green
19606,G5 Project
19755,古井戸
52265522,告RADIO
20278,GEZAN
53035087,Gambét
49879591,歌人三昧サマディ
19675,GOOD BYE APRIL
19634,galaxias!
47039033,帰りの会
12192028,GOODWARP
50634257,Goat
20056,鼓童
19586,group_inou
12534314,Glassy:oceaN
49629356,Guest room
1019117,GANG PARADE
30110307,甘小屋 橤
19620,garbanzo
31822310,宮間利之とニュー・ハード
12624053,紺碧studio
30615353,葛西ハーコーズ
19671,GothiC
19599,GARO Project
19589,Good 4 Nothing
964196,galaxyboys
191207,広野智章
19559,幽灵
19636,Go-qualia
30615593,garnet
19611,GOING STEADY
19637,Gacharic Spin
19561,GRAPEVINE
161116,ぐしゃ人間
159445,Ground-Zero
160335,G-Schmitt
20064,高円寺百景
160798,感傷ベクトル
160520,Gai
19563,GLORY HILL
711109,Golden Ixion Bomber DT
19664,GASETSU
55489095,紺鯨魚-KONKUJIRA
887099,GEM
20063,光束夜
19653,GREAT3
826410,go!go!vanillas
19627,Gore Beyond Necropsy
1027032,GANASIA
19647,GainGauge
19859,HoneyWorks
996276,H△G
31153261,HIMEHINA
12675383,HoneyComeBear
906077,和楽器バンド
21986,黄昏フロンティア
30315226,虹ヶ咲学園スクールアイドル同好会
21200,魂音泉
735011,後ろから這いより隊G
22433,狐の工作室
19881,HAPPY BIRTHDAY
12647258,紅月
19769,HaKU
19679,HALCALI
19780,Halozy
19726,Hilcrhyme
19681,HOME MADE 家族
19690,Hearts Grow
19677,Hey! Say! JUMP
19800,Heavenstamp
19680,HIGH and MIGHTY COLOR
19710,Happy End
19809,HOW MERRY MARRY
19862,Hagali
19844,HOUND DOG
160435,核P-Model
20129,辉夜姬
20124,海援队
19751,Hi-Fi Set
973089,How to count one to ten
22461,横田商会
19713,HΛL
334628,Homecomings
34063154,hololive IDOL PROJECT
19719,早安家族
36746903,Hakubi
19777,HUMMING LIFE
19686,Hi-Fi CAMP
837221,海上自衛隊東京音楽隊
20172,回路
12218126,Hump Back
768166,Hunter x Hunter
19325,H2O
19779,heRajiKa Tracks
19723,Honeydip
47191043,harmoe
51361595,黒子首
1007244,灰色Logic
19849,Hemenway
19855,Hello Sleepwalkers
19822,HARDCORE TANO*C
20115,黒猫チェルシー
1137492,How-Low-Hello
20187,狐兎疋
19685,HY
160034,heidi.
1181627,H ZETTRIO
930010,幻楽工房
15208447,HE★VENS
30529406,Hizuru
19712,Heartsdales
19786,荒御霊
896404,荒川ケンタウロス
977130,華風月
19808,HERO
12046081,Have a Nice Day!
34963885,H-el-ical//
48980252,花冷え。
1135130,HyperJuice
19791,Headphone-Tokyo
19829,Hella Maker
28102312,H☆E☆S
159368,黒夢
711236,惑星アブノーマル
19687,花*花
22082,虎の穴
669001,和平之月
711143,HKT48
12006267,HOWL BE QUIET
19781,Happiness
20149,黒ヶ音研究室
19296,恵比寿★マスカッツ
161558,Hologram
1135142,虹のコンキスタドール
19843,HaccaWorks
19746,HER NAME IN BLOOD
1058179,Helsinki Lambda Club
160131,HMO
13080051,High×Joker
19717,Honey L Days
30353133,横須賀音楽隊
19682,HIFANA
19894,HIZAKI grace project
1081677,航空自衛隊航空中央音楽隊
20228,幻想エアリー
19702,暴暴蓝
56374072,H-Slang & Choco
19703,Hi-STANDARD
20220,黒夜葬
19748,High Speed Boyz
1017071,I Don't Like Mondays.
792599,iris
19917,IOSYS
19950,indigo la End
30109368,INTERSECTION
19901,I WiSH
53493476,ILUNA
12107222,IDOLiSH7
854015,i☆Ris
19933,I've
14353,IRON ATTACK!
19914,Innocent Key
27732048,iScream
19943,Iceman
19954,Imperial Circus Dead Decadence
31821604,INNOSENT in FORMAL
49903888,INI
50201339,Inferno Teller
19899,I's CUBE
19920,iemitsu
19905,Infinix
19951,in the blue
35100,Incapacitants
19902,i-dep
52920648,IIIX
19918,indigo jam unit
906110,I-1 Club
53654076,I's
12033068,Ivy to Fraudulent Game
29354261,I Re'in For Re'in
19939,Issa×Soulja
14885057,IVVY
19937,IZMIZM
12355184,illuCalab
19967,ion
19911,町田町蔵
19960,Illusion Sonic
12613037,in NO hurry to shout；
46913378,IDOLY PRIDE
832345,Ikkubaru
159901,イモ欽トリオ
712183,INVOICE
30086403,Isao Suzuki Sextet
19909,indigo blue
50882501,IIYATSU
56003646,IKEBUKURO
19919,Icarus'cry
19924,IRabBits
48164519,Iriya
19955,Infernal Revulsion
1154073,Inabano Gakudan
47056573,INUWASI
12457268,inktrans
50583523,iSPY
19936,I.L.C -Image Leaf Craft-
48629565,image meets Amadeus Code
53709426,iluxion
31820282,IL DEVU
48523392,IGLOOVY
33251033,ID
34334895,I'm
19949,Imprison Equity
161899,いんど猫
1028018,INKT
19947,Iris Drop
32016525,ISATO
1132505,I Promised Once
48977883,illr
29558789,Iroha
19964,Instead Ability
1112015,INFECTED MALIGNITY
12273211,Initial’L
19907,Innocent
19966,int.Records
948001,ill hiss clover
36985206,irune
160828,ISSA x SoulJa
13226490,I Saw You Yesterday
159304,Insanity Frontier
1094071,ismK
1156065,Illegal Wave Records
19281,I-lulu
56198482,Indigo Jazz Unit
19965,INNOCENT WORKS
53183850,ITS
414475,Inner Science
49711904,interplay
49213944,ivory iris
55076169,ILLUMINA
47238323,IST
37472677,Identity_Crisis
19958,I.C.S.
12262577,in the blue shirt
19922,ivory7 chord
54938489,ice
52329462,inspi+
53708503,Infinity On High
47305215,iBoy
12154041,I love you Orchestra
50594787,iima
54103171,結束バンド
32205908,Juggernaut.
19975,JAM Project
19997,JABBERLOOP
20025,Jusqu'à Grand-Père
11996090,交響アクティブNEETs
12009134,欅坂46
22397,吉田兄弟
19977,Juliet
20225,仮面ライダーGIRLS
31818779,JADOES
30618562,今日俺バンド
34487680,JO1
20147,君の美術館
19973,Janne Da Arc
47792976,J-POP CHANNEL PROJECT
20183,街角麻婆豆
12213171,JYOCHO
20101,甲斐バンド
19980,JUDY AND MARY
19996,Jine
20210,饺子屋本舗
20014,Jizue
15189125,絶望少女達
159432,Jazzin' Park
19987,JINDOU
973022,Jewel
20104,己龍
19969,JULEPS
20028,ジェリコの法則
20208,剧団フォレスト
19978,jealkb
19821,鸠小屋
20008,jackman
718023,Juice=Juice
13920040,jan and naomi
743124,吉田山田
12915254,Jupiter
1081779,劇団ナイアガラ
20113,筋肉少女帯
20007,JITTERIN'JINN
12131635,J-NERATION
19988,J-Friends
1132849,JILUKA
162148,J.A.M
20003,J&B
19993,JAGATARA
19998,Jeepta
56081107,君に、胸キュン。
30109467,机上の空想理論
160842,JiLL-Decoy association
1091014,Juvenile Juvenile
12353050,激戦魂 -Gekisen Soul-
12504169,集団行動
12417022,祭nine.
55571232,今夜、あの街から
711341,Jap's Gap's
20024,joy
19981,JUNED
824097,Jupiter
51306347,Jessica
20224,京都フィルハーモニー室内交响楽団
12370075,JABBA DA FOOTBALL CLUB
47735974,JAZZ RIVER LIGHT
161454,Jungle Smile
20001,Juicy Fruits
20016,JOKER
854050,禁断の多数決
30998778,Japanese Folk Metal
1087536,結城ノエル
19992,JUN SKY WALKER(S)
20245,極東アウトブレイク対策本部
1132945,井手健介と母船
20027,JUNCTION PROJECT
30529352,Jupiter
29427441,Jammin' Zeb
31815948,見砂直照と東京キューバン・ボーイズ
12107848,Jintaka
820248,近田春夫&ハルヲフォン
56482278,鳩崎旅団船
33833014,精華女子高等学校吹奏楽部
12301092,紀尾井シンフォニエッタ東京
31399373,Johnnivan
21764,即兴工房
20015,JUDGEMENT
20006,JAWEYE
52309575,睫を濡らす
20030,JF UNION
12289271,金聖響&シエナ
13127082,Jaribu Afrobeat Arkestra
31816013,絹の会
12902542,九星隊
22469,吉田未来Project
961338,J&K
20029,JUDSTYLE
52489027,金原ストリングス
46294049,JUGEN
48279643,JUICE
12132598,絶景クジラ
1155067,JORMUNGAND
20050,Key Sounds Label
12551173,King Gnu
20032,Kalafina
731025,KANA-BOON
29822819,KMNZ
12566715,Knights
20034,Kiroro
20118,KIRINJI
20037,KinKi Kids
20277,KEMU VOXX
20158,K2 SOUND
63564,KAORU
20033,KAT-TUN
20181,Kids Alive
20759,kadan
805361,Kikagaku Moyo
1178306,KARAKURI
48585660,kanon×kanon
20073,kukui
20094,knotlamp
20279,KFK
20051,KELUN
20038,"Kagrra,"
12545915,科学特捜隊ブラスバンド・クラブ
30617253,K@keru Records
20238,KEYTALK
20134,KOH+
20083,Kra
18699,Kenichi Chiba
12463308,科楽特奏隊
52298159,KATARI
29747923,KERENMI
48696377,KOMONO LAKE
20263,Kissing the Mirror
20280,狂奏楽団
20157,kaede.org
12024143,KiRaRe
20042,空気公団
30616542,King
20264,Kelly Simonz's Blind Faith
159306,Kazumi Tateishi Trio
20218,KAmiYU
990060,KANIKAPILA
20122,子供ばんど
13022899,KANDYTOWN
159443,KIX･S
20275,KeyMusic
20206,Krik/Krak
12049202,kōkua
63713,Kyoto Jazz Massive
803033,空想委員会
49257632,Knight A - 騎士A -
20139,KOBUDO -古武道-
20061,KICK THE CAN CREW
12356156,K2E†Cradle
29148372,金田直樹
893261,KMM団
1098044,Kirara Records
159915,King Giddra
1070033,KIRIKO/HIKO sound
52338592,KIDMATIC
55297730,KNoCC
849003,堀田家BAND
12023466,空間現代
20145,Knights of Round
54940072,KID PHENOMENON
160690,KEMURI
20095,KISAKI PROJECT
20221,Karak
20219,Karkan
20093,Kanashimi
12069091,Keropons
20249,Kings
1087775,北宇治カルテット
55497411,Knosis
12914558,KCE Japan Sound Team
21670,空彩観测。
13934044,King & Prince
14473,横山健
20148,空色絵本
50127370,KADOKAWA DREAMS
34498563,KATAMALI
48901784,Klang Ruler
51636166,KUROFUNE
160523,空中分解
159499,Kentaro Takizawa × Jazzin'park
20163,Kraster
55360080,kurayamisaka
12567066,KOTORI
840448,Keep Your Hands Off My Girl
893070,Kokusai Bunka Shinkokai
34731611,King of Ping Pong
989039,KRD8
12335432,KiLLER KiNG
16915,KAREN (J-Pop)
162020,けちゃっぷmania
966036,可憐な合唱団
975508,Kosuke Mine Quintet
20283,快楽音楽堂
47295437,kick tea
20292,嵐
13058010,緑黄色社会
20545,六三四
46576382,Liella!
50838260,Luxiem
20374,livetune
64180,Lullatone
1131012,LUCKY TAPES
20297,L'Arc〜en〜Ciel
160421,凛として時雨
20287,Lamp
47930083,LazuLight
34104833,La priere
20044,栗コーダーカルテット
1089199,lol
1050749,流派未月亭
12597205,流星隊
1025192,Little Glee Monster
20369,SHIKI
20293,LONG SHOT PARTY
48153645,Leo/need
20404,Leaf
12620041,流派未確定
930009,流派未階堂
20289,LOVE PSYCHEDELICO
12928028,LIP×LIP
159951,Last Note.
13809082,lily white
20381,Larval Stage Planning
20365,Liz Triangle
20396,LAMA
1115219,Lucky Kilimanjaro
20300,Lil'B
20311,Little West
989086,L-tone
20363,来夢緑
20286,LM.C
52338595,LIL LEAGUE from EXILE TRIBE
47969738,JOY
20301,LITE
1087424,LuzeriA
22391,LUNA SEA
20338,LITTLE CREATURES
95779,Like a rabbit
49879236,Lollipop＊universe
1033025,LAGOON
20354,LISP
12108557,Lenny code fiction
20416,logical emotion
21258,流浪の民
21241,雷鼓
20305,LAST ALLIANCE
159666,love solfege
947028,la la larks
747042,LACCO TOWER
21211,流田Project
37280458,LizNoir
51640524,蝋梅学園中等部1年3組
21583,里帰り
1135260,Luce Twinkle Wink☆
95507,Les Rallizes Denudes
20324,LOW-PASS
20385,LOST BLESS
20375,Lillies and Remains
1150062,Laqshe
21171,六弦アリス
20451,Little Wing
20294,LOUDNESS
20382,Lunatico fEs
12024548,龍雅
54651296,LEGIT
35853618,Lyrical Lily
1084019,LOCAL CONNECT
966029,Lowland Jazz
1120140,Laralastudio
20288,Lilly me
20295,Lead
30485458,Losstime Life
12007416,livetune+
12046187,Lamberti phil
20299,Local Sound Style
20376,LiLA'c Records
992076,LAGRANGE POINT
35853055,燐舞曲
20392,Lost Garden
20322,LAREINE
20328,La-Vie
12541011,Le☆S☆Ca
12119329,六音
52864112,Lucia
900001,Love Planet Five
20296,LGYankees
52873490,LOVERS HEART
21218,领域ZERO
20366,Land-YOU
20306,LINDBERG
20325,Lovers Rocrew
20285,Le Couple
1135103,La PomPon
20323,LOVE LOVE LOVE
339594,Mili
1137126,MYTH & ROID
12283,Matryoshka
1087614,Mrs. GREEN APPLE
47431003,MAISONdes
20453,MONKEY MAJIK
896513,Music therapy
20466,m.o.v.e
20689,MY FIRST STORY
20574,MAN WITH A MISSION
20463,moumoon
20472,MANISH
20579,M.Graveyard
20725,MONACA
20527,MAKE-UP
20657,mamerico
12108500,MOB CHOIR
20462,MONGOL800
48543222,MORE MORE JUMP！
20452,MONO
1164066,MUSIRISCA
12915223,麻天狼
12879047,MAD TRIGGER CREW
19157,MAGIC OF LiFE
97240,Mwk
962011,makegumi
816176,Massive New Krew
20455,Mr.Children
20495,MOKA☆
14753,MONDO GROSSO
510882,MADKID
52427945,MIMiNARI
20456,m-flo
20598,Melodic Taste
47502610,Mobile Melody Series
20454,My Little Lover
20623,minimum electric design
377649,Mami
30484816,美乃家セントラル・ステイション
20501,MIDICRONICA
20460,mihimaru GT
47214051,MOTTO MUSIC
20595,MOSAIC.WAV
34578386,Morfonica
48152339,魔法使いの約束
161729,mama!milk
52672510,MaM
1065025,Mitsuru Matsuoka EARNEST DRIVE
12423073,MOSHIMO
20467,MAY'S
54699203,MKLNtic
20461,MUCC
12107815,Mia REGINA
20617,木制みゅーと
20490,MONOBRIGHT
15002043,Mii
162205,"Mix Speaker's, Inc."
20570,MintJam
52154587,夢喰NEON
20504,mudy on the 昨晩
20048,米米CLUB
12048156,Melonbooks Records
35722218,MALVA.
20457,Malice Mizer
29811161,Mr.FanTastiC
11986081,macico
19929,苺坊主
1061036,macaroom
20575,Musical Jarβ
20477,marble
52329296,Midnight Grand Orchestra
30217233,明日の叙景
20576,Mintea
858135,My Hair is Bad
13163132,M.U.T.S. music studio
20532,MASS OF THE FERMENTING DREGS
20582,milktub
12278304,M.S.S Project
20475,mouse on the keys
12774779,MIGHTY WARRIORS
20459,miaou
20692,M
161258,ちーむMOER
53132668,miracle²
1155028,MEGAREX
20473,MAX
55893262,MOONCHILD
1086005,MONOEYES
96735,MIRROR
47392496,梅田サイファー
31112073,MAZZEL
784329,夢工場
20706,mizukutusitairo
20450,mondialito
20559,MAGIC PARTY
160700,Music Box
34792146,Mashumairesh!!
1015278,MARGINAL#4
20663,MEJIBRAY
12441137,Murder Ground
22492,女王蜂
47734911,NEEDY GIRL OVERDOSE
29998704,Nyarons
20750,NICO Touches the Walls
20729,nobodyknows+
159467,Nintendo Sound Team
20846,乃木坂46
12197210,Nulbarich
54018931,NAQT VANE
1078058,never young beach
51078125,NOILION
20728,naomi & goro
32514573,Novelbright
20733,NIGHTMARE
35694990,NiziU
20799,nano.RIPE
51652119,Noctyx
28898296,NONA REEVES
20800,N-tone
20863,NJK Record
20731,NEWS
31209334,NextLight
37685974,NEE
20748,Number Girl
20734,Noodles
20756,Nanofingers
20781,Nothing's Carved In Stone
20870,Notebook Records
962327,NHK交響楽団
980052,NoisyCell
20739,NIRGILIS
20732,no3b
33851865,North Bastard
159996,natsuP
49879235,New＆Classic
20771,NERDHEAD
20818,NMB48
55544784,Nornis
37030077,NiL
30207028,naotyu-
20844,NOCTURNAL BLOODLUST
29993919,no-no
12234092,NI+CORA
46266439,Neighbors Complain
20869,NO NAME
20752,No Regret Life
31137178,Nina77
12053525,NEBULAS
48959006,NOMELON NOLEMON
160689,のだめオーケストラ
49231276,女神寮生
20827,nagimiso.sys
20737,Natural High
33961218,No Buses
12006263,NGT48
51250221,NACHERRY
20808,North-T
999408,NOISEMAKER
804030,nero project
13785196,Nature Noise
159705,Niagara Triangle
20797,NightRiders
53213473,NEMOPHILA
20747,naan
47613830,Nav Katze
1019130,Need Cool Quality
20740,nicoten
20778,NYC
20775,Northern19
20769,NITRO MICROPHONE UNDERGROUND
161483,NEW ROMAN TRIO
20770,NABOWA
12131206,NHK東京児童合唱団
47930643,nolala
159138,男闘呼組
1190025,notall
48419595,乃木坂AKB
20807,Not yet
30617588,NEO JAPONISM
161522,ナタP
12274181,NOW ON AIR
50234630,NEO TOKYO METRO
20766,nanocycle
161473,Negicco
35912651,Newdums
20825,NOVELS
48611936,Nona Diamonds
46267551,Nazo² Project
49231279,女神寮生＋α
53072308,Nexus-Cry
20804,NanosizeMir
20822,Natural Radio Station
20830,N'夙川BOYS
161248,Nuito
12278341,Nagoya Philharmonic Orchestra
19191,怒髪天
20772,N's
20862,No Life Negotiator
30376873,noovy
49935632,NIK
20878,ONE OK ROCK
1064050,Official髭男dism
1080016,OxT
1028026,ORESAMA
20920,OKAMOTO'S
20880,ORANGE RANGE
15171,OSTER project
20876,ON/OFF
48817480,OBSYDIA
20879,ONE☆DRAFT
29841787,OCEANS
20898,Ogre You Asshole
20894,OLDCODEX
30109491,Omoinotake
1181731,Orland
20960,ORANGE★JAM
1192425,ONIGAWARA
49881238,O★Z
12290471,ONE III NOTES
51220870,OCTPATH
20917,oh sunshine
12008109,Often Mofun
20890,OMODAKA
1079059,odol
776006,out of service
12251022,OnePixcel
47065982,OHTORA
20939,OverTheDogs
160473,Ovum
20959,Oranges&Lemons
20934,Ovall
20938,OAU
52356753,ONE LOVE ONE HEART
34245582,OVER KILL
20881,orange pekoe
47037505,Osteoleuco
32195559,ONE N’ ONLY
152154,Otomo Yoshihide's New Jazz Ensemble
159461,Olive Oil
20918,OTAKU-ELITE Recordings
12097026,O2i3
20961,OrangeCoffee
52472221,Organic Call
30085245,OriverMusic
20883,OBLIVION DUST
51465022,ODDLORE
20913,OToGI8
30090985,ODD Foot Works
162255,Outer
54186374,OSIRIS
956128,Overhang Party
12302166,O's
20888,OOIOO
49473530,O'CHAWANZ
30110383,On Prism Records
20950,OZROSAURUS
34816671,Ochunism
54473382,OLD×fashion
50523625,Otoboke Beaver
162124,Our Hour
11983029,Origami JP
161057,Outrage
20925,日本爱努族摇滚乐团
52625893,oldflame
161193,OXZ
20926,OUTLAW
30912744,OWL BEATS
160338,Ove
70452,Orquesta de la Luz
54651015,Onna
20910,Oono yuuki
47032764,oookay!!!
20901,ONE DAY DIARY
46696680,ONENESS
48655167,Otoji ＋ Ray
20921,OG-G Music Works
161166,Oh! Penelope
192838,OJIBAH
20935,overTuner
52841253,Oin RECords
159289,Oi! Valcans
161633,嘔吐処女団
1015566,Oh!Sharels
30617495,OverForte
12278163,Our Last Day
12197053,OVERSPHERE
1178099,ORIENTAL MAGNETIC YELLOW
20900,OK
53120738,ORCALAND
31819630,OMG オルゴール
1060051,Octaviagrace
31425197,OGGYWEST
14907567,ONEGRAM
14198969,OUT OF TUNE GENERATION
47896023,Optloquat
53892457,Oll Korrect
20942,ohana
12463096,Over The Top
50540222,OBP
11975198,OOPARTZ
20965,Perfume
49042819,Project Mons
1102293,Project DMM
13128010,PANDORA
12274228,Poppin'Party
20966,paris match
11982014,PENGUIN RESEARCH
820188,Peak A Soul+
20964,Paniyolo
12503100,Pastel＊Palettes
21000,Pasteboard
47188148,PEOPLE 1
20963,PoPoyans
20983,Pay money To my Pain
12544671,PKCZ(R)
21008,People In The Box
1078354,Pizuya's Cell
1087468,Printemps
12024338,浦島坂田船
12127322,PLAMDINORU
21025,Pizzicato Strings
1120167,PELICAN FANCLUB
52853394,PSYCHIC FEVER from EXILE TRIBE
20969,Plastic Tree
20997,PSYCHIC LOVER
759442,petit milady
1081487,polly
21026,Paradise Lunch
161218,Project.R
20974,P-MODEL
21022,PYG
20978,PAMELAH
20968,PUFFY
20982,Possibility
56255194,Puffy☆Bunny
21013,Prague
21104,Porkkana
21045,Piano Master
21060,PENPALS
12233108,PAELLAS
28103529,Pictured Resort
20977,PENGIN
20992,Princess Princess
12046188,Polkadot Stingray
1087518,Polyphonix
21009,plenty
21070,PHOENIX Project
50825448,picnic
21021,PE'Z
1058222,PassCode
21106,Prizmmy☆
956404,project lights
35834838,Peaky P-key
861443,片手☆SIZE
1165016,Pearls Before Swine
12451084,Paledusk
21075,PARANMAUM
52999627,PRIME
21102,PASTEL JAM
21078,project-ALCA-
56106814,PathTLive
20967,POLYSICS
20970,Pizzicato Five
35853616,Photon Maiden
12279166,Precious Jazz Orchestra
851281,POST MODERN TEAM
47946166,Penthouse
30113386,PSGOZ
837437,PERSONZ
21007,PENICILLIN
20979,Presence of Soul
20995,PIERROT
21089,POP DISASTER
20986,pe'zmoku
159470,Plutonius
21091,pastyle
12369066,Plant cell
21048,P∴Rhythmatiq
13924047,pugcat's
13128292,postman
20971,pigstar
29488413,princess a la mode
21005,Polaris
20973,Plastics
12192092,Piece of Rain
12935704,PPP
160630,PSY·S
21057,plastic girl in closet
12131536,pomme'tto
47932679,PARTY DJ'S
28330645,PLUSMUSIC
50969237,Platinum900
32032439,PLOT SCRAPS
21061,pre-dia
13226438,Pimm's
21064,Paradise Eve
718014,PARADISE GO!!GO!!
621163,Pervenche
49022512,Prompts
71510,People
52058760,QUEENDOM
20153,趣味工房にんじんわいん
47384579,QU4RTZ
20059,氣志團
21121,QLOCKS
1057222,群雨アンブレイラ
21128,Queen of Wand
37589389,琴葉茜・葵
35429348,犬も食わねぇよ。
21117,Q;indivi
12890062,QUARTET NIGHT
161114,七森中☆ごらく部
20043,綺羅
12175132,犬丸芝居小屋
12155240,秋葉原区立すいそうがく団！
21116,Qwai
21701,奇妙礼太郎トラベルスイング楽団
55786375,Qlover from 響界メトロ
12794025,崎山つばさ with 桜men
52663512,清風明月
1177020,QUADROPHENIA
31820234,千葉県立幕張総合高等学校合唱団
162032,浅草ジンタ
30892361,QUELL
12042065,QUADRANGLE
1132766,青酢
20254,麹町養蚕館
12603278,Qyoto
36964107,秋組 (MANKAI STAGE)
11994052,Q-MHz
1154076,Qualial
1057165,Q'ulle
1084224,秋葉工房
46327236,青嵐総合芸術院
12046320,Quarks
21130,千博楽家族楽団
1057196,情報処理部
908235,QuinRose
99334,Q.A.S.B.
49711112,千銃士
19842,晴晴゛
21975,七色ビタミン
159037,"Quinka, with a Yawn"
21120,QUINTET
18632,青叶制作所
201706,青い三角定規
1019835,QOOLAND
12132651,七幻シュトラーセ
21119,quasimode
49956755,Quubi
20209,全ピ连
12290275,Qverktett:||
21127,Qlair
21643,七誌
19314,犬神サアカス團
21126,QYPTHONE
12379054,橋本絵莉子波多野裕文
21125,Quee Quee
49576660,Qujila
49957169,茜さす日に嘘を隠して
12273161,強がりセンセーション
47772331,quu
160092,チョモランマ・トマト
22386,茜提灯
21118,雀罗
47251092,qwert
48404424,七色サーカス団
34307929,QEDDESHET
1081688,清 竜人25
33826106,埼玉県飯能市立加治中学校吹奏楽部
31817960,慶応義塾ワグネル・ソサィエティー男声合唱団
14714014,群青リボン
55533215,浅妬けトムキャッツ
21574,青春シャンプー
49957167,青く滲んだ月の行方
33826671,埼玉県立伊奈学園総合高等学校吹奏楽部
20785,七瀬屋
1147127,青太郎
12492169,青SHUN学園
160691,七三式
12251289,Questy
46929006,青はるまき
12196157,親戚の法事
28085446,全日本パリピ協會
831097,青山☆聖ハチャメチャハイスクール
20784,茄子
51937249,Q石川＆I.B.M.
56299512,群馬県玉村町立玉村中学校吹奏楽部
51678789,青は止まれ
52273460,Quantum Leap Universe
48948849,Quiet Answer Trio
49630748,Quarter Magic
33826601,秋田県秋田市立山王中学校吹奏楽部
46901648,清濁の青、透明な黒
56299423,秋田県秋田市立飯島中学校吹奏楽部
30416244,Queen Bell
52559727,群像ピカタ
12555132,QUATTRO PALOS
49661007,前川サチコとグッドルッキングガイ
12154148,qujaku
21132,RADWIMPS
865134,日语听力
21162,RAM WIRE
12143052,REOL
21140,RSP
12385096,Roselia
21192,ROOKiEZ is PUNK'D
159495,ROUND TABLE
12647257,Ra*bits
21274,RIDER CHIPS
50146903,R3BIRTH
12333086,刃-yaiba-
21131,Rin'
53570543,RF
1081728,Relax α Wave
21280,Rainy Garden
31019220,RAISE A SUILEN
21223,ROMANTIC PRODUCTION
12073168,Re:vale
21142,redballoon
21219,Re：Volte
21139,rain book
21141,Roly Poly Rag Bear
21210,Rolling Contact
21207,ROMANTIC MODE
284575,Roys
13163121,日向坂46
50609017,ROF-MAO
1182737,Ryu Matsuyama
954420,Rhythmic Toy World
13057804,Rejet株式会社
52894565,RiNG-O Orgel
839390,Rhodanthe*
21134,RYTHEM
12047165,RELAX WORLD
21245,Riverside
21265,ReSound Wave
21149,ROCKY CHACK
21143,RIP SLYME
13194362,"Run Girls, Run!"
21208,rhythmic
21176,RHYMESTER
21271,ROOT FIVE
1033017,REVALCY
47470807,REISAI
